Brand,Name,Category,Colors,Price,Sizes,Count_Sizes,Color_Name,product_Code,Review,Rating,Features,Comfort
Puma,Mayze Crashed Women's Sneakers,womens,3,"7,999","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Grape Mist,392495_08,NA,NA,,"Synthetic quarter panels and eyestay
Leather vamp and underlays on eyestay, Formstrip and heel cap
Suede Formstrip and heel cap
Textile top tongue with woven PUMA label
Mesh bottom tongue with nylon binding
Platform silhouette
IMEVA and rubber midsole
IMEVA and rubber outsole"
Puma,Mayze Crashed Women's Sneakers,womens,3,"7,999","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-PUMA Black,392495_02,NA,NA,,"Synthetic quarter panels and eyestay
Leather vamp and underlays on eyestay, Formstrip and heel cap
Suede Formstrip and heel cap
Textile top tongue with woven PUMA label
Mesh bottom tongue with nylon binding
Platform silhouette
IMEVA and rubber midsole
IMEVA and rubber outsole"
Puma,Infusion Premium Women's Training Shoes,womens,3,"3,899","['3', '4', '5', '7', '8']",5.0,PUMA Black-Warm White-PUMA Gold,378784_01,NA,NA,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 8.0 mm
Low-cut boot
Laces
SOFTFOAM+ sockliner
Zoned rubber traction on the outsole",SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
Puma,Infusion Premium Women's Training Shoes,womens,3,"3,899","['3', '4', '5', '6', '7', '8']",6.0,Future Pink-PUMA White,378784_03,NA,NA,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 8.0 mm
Low-cut boot
Laces
SOFTFOAM+ sockliner
Zoned rubber traction on the outsole",SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
Puma,Infusion Premium Women's Training Shoes,womens,3,"3,899","['3', '5', '7', '8']",4.0,Warm White-Alpine Snow,378784_02,NA,NA,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 8.0 mm
Low-cut boot
Laces
SOFTFOAM+ sockliner
Zoned rubber traction on the outsole",SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
Puma,Hybrid Fuego Women's Running Shoes,womens,3,"3,079","['3', '4', '5', '6']",4.0,Puma White-Pink Alert-Yellow Alert,192663_02,NA,NA,,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 12 mm
Suitable for an average distance of upto 500 km
Ideal for Road & Treadmill Running"
Puma,Hybrid Fuego Women's Running Shoes,womens,3,"3,079","['3', '3.5', '4', '5', '6', '7', '8']",7.0,Puma Black-Blue Glimmer-Nrgy Rose,192663_05,NA,NA,,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 12 mm
Suitable for an average distance of upto 500 km
Ideal for Road & Treadmill Running"
Puma,Hybrid Fuego Women's Running Shoes,womens,3,"3,079","['3', '4', '5', '6', '7']",5.0,Puma Black-Yellow Alert,192663_07,NA,NA,,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 12 mm
Suitable for an average distance of upto 500 km
Ideal for Road & Treadmill Running"
Puma,Smashic Women's Sneakers,womens,2,"2,019","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Spring Lavender-Matte Silver,395111_01,NA,NA,"Synthetic upper
Rubber outsole
Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
PUMA Cat logo on heel
PUMA Wordmark & Cat Logo on tongue",SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day
Puma,Smashic Women's Sneakers,womens,2,"2,019","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Peony-Matte Silver,395111_02,NA,NA,"Synthetic upper
Rubber outsole
Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
PUMA Cat logo on heel
PUMA Wordmark & Cat Logo on tongue",SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day
Puma,Cruise Rider Silk Women's Shoes,womens,2,"3,519","['3', '4', '5', '6', '7', '8']",6.0,Puma White-Chalk Pink,375072_47,NA,NA,"Low boot
Mesh and nylon upper with suede overlays
Textile sockliner with printed PUMA branding
IMEVA midsole
Rubber outsole
Lace closure for a snug fit
Textile lining
PUMA Wordmark label at tongue
PUMA Wordmark at lateral side
PUMA Formstrip at medial and lateral sides",IMEVA: PUMA's material for a lightweight and comfortable feel
Puma,Cruise Rider Silk Women's Shoes,womens,2,"3,519","['3', '4', '5', '6', '7', '8']",6.0,Nitro Blue-Puma White-Chalk Pink,375072_38,NA,NA,"Low boot
Mesh and nylon upper with suede overlays
Textile sockliner with printed PUMA branding
IMEVA midsole
Rubber outsole
Lace closure for a snug fit
Textile lining
PUMA Wordmark label at tongue
PUMA Wordmark at lateral side
PUMA Formstrip at medial and lateral sides",IMEVA: PUMA's material for a lightweight and comfortable feel
Puma,Deviate Nitro 2 Winterised Women's Trail Running Shoes,womens,1,"9,599","['3', '4', '5', '6']",4.0,Puma Black-Metallic Silver,376857_01,NA,NA,"Water-repellent upper
Reflective design elements
TPU heel spoiler
Best for: Neutral pronators
Heel-to-toe drop: 6 mm
Cushioning level: Max
PUMA Formstrip on the lateral side","NITRO Elite: Premium performance foam technology that provides pinnacle responsiveness in an extremely lightweight package
PWRPLATE: Innovative carbon composite plate designed for maximum energy transfer and optimised running efficiency
PWRTAPE: Targeted upper reinforcement for support and durability
PUMAGRIP: Durable performance rubber compound designed for all-surface traction"
Puma,Cilia Lux Women's Sneakers,womens,1,"3,599",['3.5'],1.0,Puma White-Rosewater-Mist Green-Puma Silver,370282_09,NA,NA,"Heel type: Flat
Shoe width: Regular fit
Premium leather upper with tonal T-toe overlays
Subtle metallic accents
Full lace closure with metal eyelets
Contrast padded collar and tongue
IMEVA midsole offers superior cushioning and shock absorption
Chunky, sculpted midsole design
Rubber outsole provides exceptional grip
Classic PUMA branding details",SoftFoam+sockliner: Sock-like structure provides flexible fit and long-lasting comfort
Puma,Fier Nitro Women's Sneakers,womens,2,"4,799","['3', '5', '6', '7', '8']",5.0,PUMA Black,389932_01,NA,NA,"Synthetic upper
Leather and suede overlays
Lycra® tongue and heel counter
IMEVA midsole
Rubber outsole
PUMA lace jewel
PUMA Cat Logo on the midsole",NITRO Infused: Enclosed nitrogen-injected foam designed to provide responsiveness and cushioning in a lightweight package
Puma,Vikky v3 Mid Leather Women's Sneakers,womens,2,"3,569","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Poppy Pink-PUMA Gold,387610_07,NA,NA,"Soft leather upper with mid-cut collar
Rubber midsole
Rubber outsole
PUMA Formstrip on side
PUMA branding on tongue label, upper and heel","SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
Recycled Content: The upper of this shoe is made with at least 20% recycled materials as a step toward a better future"
Puma,Carina 2.0 Mid Women's Sneakers,womens,2,"3,599",['7'],1.0,Puma Black-Puma Black-Dark Shadow,385851_01,NA,NA,"Mid-boot construction
Leather upper with recycled material
Perforated vamp
Hook-and-loop strap closure for easy on/off
Rubber midsole and outsole
Platform heel with wider vertical lines
PUMA Formstrip on medial and lateral sides
PUMA Cat Logo on heel","Recycled Content: Made with at least 20% recycled material as a step toward a better future
SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel"
Puma,Mayze Chelsea Women's Jelly Boots,womens,1,"5,399","['5', '7', '8']",3.0,PUMA Black,393626_02,NA,NA,,"Rubber-like upper
Elastic panels on quarter
Folded woven label on quarter with PUMA branding
Rubber-like loop on heel with debossed and printed PUMA branding
SOFTFOAM synthetic sockliner
Rubber midsole
Rubber outsole
Platform silhouette"
Puma,Cali Dream Brand Love Women's Sneakers,womens,2,"4,499","['5', '6', '7']",3.0,PUMA White-Peach Smoothie,394757_02,NA,NA,,"Synthetic base
Synthetic Formstrip
Debossed and printed mini Formstrip on lateral Formstrip"
Puma,Future Rider Soft Women's Sneakers,womens,2,"3,759","['3', '4', '5', '6', '7', '8']",6.0,Silver Mist-Peach Fizz,381141_20,NA,NA,"Mesh upper with suede and synthetic overlays
IMEVA midsole
Shock-absorbing Federbein outsole
Lace closure for a snug fit
PUMA Wordmark at tongue and quarter
PUMA Formstrip at lateral sides",IMEVA: PUMA's material for a lightweight and comfortable feel
Puma,RS-Pulsoid Women's Sneakers,womens,4,"9,999","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Silver Mist,392497_08,NA,NA,,"Textile upper with suede overlays
Synthetic Formstrip with debossed and screen printed lines
RS midsole
Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Rubber outsole"
Puma,RS-Pulsoid Women's Sneakers,womens,4,"9,999","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Passionfruit,392497_09,NA,NA,,"Textile upper with suede overlays
Synthetic Formstrip with debossed and screen printed lines
RS midsole
Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Rubber outsole"
Puma,Mayze Mix Women's Sneakers,womens,4,"8,999","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Ultraviolet,387468_11,NA,NA,,"Leather upper
Suede overlays
Rubber outsole
PUMA Formstrip on the medial and lateral side
PUMA Cat Logo on the heel"
Puma,Future Rider Soft Women's Sneakers,womens,2,"7,999","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Crushed Berry,381141_19,NA,NA,"Mesh upper with suede and synthetic overlays
IMEVA midsole
Shock-absorbing Federbein outsole
Lace closure for a snug fit
PUMA Wordmark at tongue and quarter
PUMA Formstrip at lateral sides",IMEVA: PUMA's material for a lightweight and comfortable feel
Puma,Mayze Mix Women's Sneakers,womens,4,"8,999","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Rosebay,387468_13,NA,NA,,"Leather upper
Suede overlays
Rubber outsole
PUMA Formstrip on the medial and lateral side
PUMA Cat Logo on the heel"
Puma,PUMA Sienna SOFTRIDE Women's Ballerina Shoes,womens,1,"2,019","['3', '4', '5', '6', '7']",5.0,Future Pink-Poppy Pink-Warm White,394636_01,NA,NA,,"Heel type: Flat
Shoe width: Regular fit
Textile upper
EVA outsole
Slip on
PUMA cat logo"
Puma,PUMA X-Ray Fluido Women's Sneakers,womens,1,"2,999","['3', '4', '5', '6']",4.0,Future Pink-Astro Red-Spring Lavender,394642_01,NA,NA,,"SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day
DETAILS
Heel type: Platform
Shoe width: Regular fit
Shoe pronation: Neutral
Lace closure
Low boot
Mesh upper
Zoned rubber outsole
PUMA Formstrip on the lateral side
PUMA Cat Logo branding"
Puma,PUMA Celi Women's Sneakers,womens,2,"2,249","['3', '4', '5', '6', '7', '8']",6.0,PUMA Black-PUMA White-Spring Fern,394653_02,NA,NA,,"Heel type: Flat
Shoe width: Regular fit
Heel-to-toe-drop: 0 mm
Shoe pronation: Neutral
Low boot
Synthetic upper
PUMA Formstrip on lateral side"
Puma,PUMA Celi Women's Sneakers,womens,2,"2,249","['3', '4', '5', '6', '7', '8']",6.0,Frosty Pink-Cool Mid Gray-PUMA White,394653_01,NA,NA,,"Heel type: Flat
Shoe width: Regular fit
Heel-to-toe-drop: 0 mm
Shoe pronation: Neutral
Low boot
Synthetic upper
PUMA Formstrip on lateral side"
Puma,Whizzlite Women's Sneakers,womens,2,"2,159","['3', '6', '7']",3.0,Warm White-Matte Silver,394652_02,NA,NA,,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
Synthetic upper
Rubber outsole
PUMA Formstrip at the lateral side
PUMA Wordmark & cat logo at the tongue
Low boot
Lace closure"
Puma,Whizzlite Women's Sneakers,womens,2,"2,159","['4', '6', '8']",3.0,PUMA Black-Matte Silver,394652_01,NA,NA,,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
Synthetic upper
Rubber outsole
PUMA Formstrip at the lateral side
PUMA Wordmark & cat logo at the tongue
Low boot
Lace closure"
Puma,RS-X Soft Women's Sneakers,womens,3,"5,999",['3'],1.0,Frosty Pink-Warm White,393772_02,NA,NA,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0.0 mm
Textile base
3D printed Formstrip
Leather toe and heel overlay
Synthetic quarter panel and eyestay
Suede vamp and eyestay underlays
RS midsole
Rubber outsole","The upper of this shoe is made with at least 20% recycled materials as a step toward a better future.
Running System: PUMA's comfortable cushioning technology celebrates the reinvention of a unique moment and movement in culture"
Puma,RS-X Soft Women's Sneakers,womens,3,"6,499","['4', '6', '8']",3.0,Frosty Pink-Ravish-Pearl Pink,393772_05,NA,NA,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0.0 mm
Textile base
3D printed Formstrip
Leather toe and heel overlay
Synthetic quarter panel and eyestay
Suede vamp and eyestay underlays
RS midsole
Rubber outsole","The upper of this shoe is made with at least 20% recycled materials as a step toward a better future.
Running System: PUMA's comfortable cushioning technology celebrates the reinvention of a unique moment and movement in culture"
Puma,Karmen Rebelle Women's Sneakers,womens,2,"3,849",['7'],1.0,Puma White-Puma Black,387212_02,NA,NA,"Edgy upper design featuring multiple layers and details
Rubber midsole
Platform tooling profile with rugged rubber outsole
PUMA Formstrip on medial and lateral sides
PUMA Wordmark label on tongue
Gold foil finish logos","Recycled Content: The upper of this shoe is made with at least 20% recycled materials as a step toward a better future
SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel"
Puma,Carina 2.0 Women's Sneakers,womens,2,"3,119","['4', '5', '6', '7', '8']",5.0,PUMA White-PUMA Gold,392518_01,NA,NA,"Leather upper with a perforated vamp
Lace closure for a snug fit
Textured midsole
PUMA graphics on quarter
PUMA No.1 Logo on tongue
PUMA Formstrip on medial and lateral sides
PUMA Cat Logo on heel","Recycled Content: The upper of this shoe is made with at least 20% recycled materials as a step toward a better future
SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel"
Puma,Mayze Forward History Women's Sneakers,womens,1,"5,999","['3', '5', '6', '7', '8']",5.0,Warm White,393625_01,NA,NA,"Leather upper
Suede Formstrip with nylon piping
Synthetic tongue
Solid PUMA branded TPU bubble on heel
Rubber midsole
Rubber outsole",PUMA’s leather products support responsible manufacturing via the Leather Working Group. www.leatherworkinggroup.com
Puma,Future Rider Pastel Women's Sneakers,womens,2,"4,049","['3', '4', '5', '6', '7', '8']",6.0,Alpine Snow-Galaxy Pink,383683_05,NA,NA,,IMEVA: PUMA's material for a lightweight and comfortable feel
Puma,Cali Court Match Women's Sneakers,womens,2,"4,229","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Archive Green,393094_01,NA,NA,"Full leather upper with suede details
EVA and rubber midsole
EVA and rubber outsole
Soft grain leather PUMA Formstrip on side
PUMA branding details",PUMA’s leather products support responsible manufacturing via the Leather Working Group.www.leatherworkinggroup.com
Puma,Future Rider Pastel Women's Sneakers,womens,2,"4,499","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Sedate Gray,383683_06,NA,NA,,IMEVA: PUMA's material for a lightweight and comfortable feel
Puma,Mayze Mix Women's Sneakers,womens,4,"5,399","['3', '6', '7', '8']",4.0,PUMA White-Icy Blue,387468_06,NA,NA,,"Leather upper
Suede overlays
Rubber outsole
PUMA Formstrip on the medial and lateral side
PUMA Cat Logo on the heel"
Puma,Karmen Rebelle Women's Sneakers,womens,2,"3,849","['5', '6', '8']",3.0,Puma White-Puma White,387212_01,NA,NA,"Edgy upper design featuring multiple layers and details
Rubber midsole
Platform tooling profile with rugged rubber outsole
PUMA Formstrip on medial and lateral sides
PUMA Wordmark label on tongue
Gold foil finish logos","Recycled Content: The upper of this shoe is made with at least 20% recycled materials as a step toward a better future
SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel"
Puma,PUMA SMASH V1 Women's Sneakers,womens,2,"3,999","['3', '4', '5', '6', '7']",5.0,PUMA White-Metallic Gold,395642_01,NA,NA,"Heel type: Flat
Shoe width: Regular fit
Heel-to-toe-drop: 0 mm
Shoe pronation: Neutral
Low boot
Synthetic upper
Rubber outsole
PUMA Formstrip on lateral side
PUMA Wordmark and Cat logo at tongue",SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day
Puma,PUMA SMASH V1 Women's Sneakers,womens,2,"3,999","['3', '4', '5', '6', '7']",5.0,Rose Dust,395642_02,NA,NA,"Heel type: Flat
Shoe width: Regular fit
Heel-to-toe-drop: 0 mm
Shoe pronation: Neutral
Low boot
Synthetic upper
Rubber outsole
PUMA Formstrip on lateral side
PUMA Wordmark and Cat logo at tongue",SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day
Puma,Carina Slim Perf Women's Sneakers,womens,2,"2,249","['3', '4', '6', '7']",4.0,PUMA White,395829_02,NA,NA,,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
Synthetic upper
Low boot
PUMA Cat logo and wordmark at quarter panel & tongue
Perforated detailing
Rubber outsole
Lace closure"
Puma,Carina Slim Perf Women's Sneakers,womens,2,"2,339","['3', '4', '6', '7']",4.0,PUMA White-PUMA Gold,395829_01,NA,NA,,"Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
Synthetic upper
Low boot
PUMA Cat logo and wordmark at quarter panel & tongue
Perforated detailing
Rubber outsole
Lace closure"
Puma,Kaia 2.0 Women's Sneakers,womens,2,"3,299","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Frosty Pink-Poppy Pink,392320_04,NA,NA,"Low Boot
Heel type: Platform
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
Leather upper
PUMA Formstrip on the lateral sides
PUMA Wordmark on the heel","SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
The upper of this shoe is made with at least 20% recycled materials as a step toward a better future"
Puma,RS-Pulsoid Metallic Women's Sneakers,womens,2,"5,999","['3', '4', '5', '6', '7', '8']",6.0,PUMA White,393207_01,NA,NA,,"Mesh base
Synthetic Formstrip, heel cap, bottom eyestay and tongue overlay
Synthetic quarter panel and heel overlay
Soft PU coated leather vamp
Leather vamp and quarter panel overlay
Metallic hotmelt film on eyestay and vamp underlay
Matte hotmelt film underneath bottom eyestay
RS midsole
Rubber outsole"
Puma,Kaia 2.0 Women's Sneakers,womens,2,"2,999","['3', '4', '5', '6', '7', '8']",6.0,PUMA White-Icy Blue-Electric Blush,392320_05,NA,NA,"Low Boot
Heel type: Platform
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
Leather upper
PUMA Formstrip on the lateral sides
PUMA Wordmark on the heel","SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
The upper of this shoe is made with at least 20% recycled materials as a step toward a better future"
Puma,RS-Pulsoid Metallic Women's Sneakers,womens,2,"5,999","['3', '4', '5', '6', '7', '8']",6.0,PUMA Black,393207_02,NA,NA,,"Mesh base
Synthetic Formstrip, heel cap, bottom eyestay and tongue overlay
Synthetic quarter panel and heel overlay
Soft PU coated leather vamp
Leather vamp and quarter panel overlay
Metallic hotmelt film on eyestay and vamp underlay
Matte hotmelt film underneath bottom eyestay
RS midsole
Rubber outsole"
Puma,Slipstream PRM Women's Sneakers,womens,2,"6,599","['3', '5', '6', '7', '8']",5.0,Warm White-PUMA White,392061_05,NA,NA,,"Synthetic upper
Leather and nubuck overlays
Textile tongue
Rubber outsole"
Puma,Slipstream PRM Women's Sneakers,womens,2,"6,599","['3', '4', '5', '6', '7', '8']",6.0,Future Pink-Warm White,392061_03,NA,NA,,"Synthetic upper
Leather and nubuck overlays
Textile tongue
Rubber outsole"
Puma,Carina Street Women's Sneakers,womens,2,"3,639","['4', '5', '6', '7']",4.0,PUMA Black-PUMA Black-Rose Gold-PUMA White,389390_02,NA,NA,"Low Boot
Heel type: Platform
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
Leather upper
Rubber midsole
Rubber outsole
PUMA Formstrip on the medial and lateral sides
PUMA Cat Logo on the heel","SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
Recycled Content: The upper of this shoe is made with at least 20% recycled materials as a step toward a better future"
Puma,Rider FVW Clean Women's Sneakers,womens,2,"4,799","['7', '8']",2.0,PUMA White-Alpine Snow,390646_03,NA,NA,,"Low Boot
Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 14.0 mm
Mesh base with suede and synthetic leather overlays
EVA midsole
Rubber outsole
PUMA branding details"
Puma,Carina Street Women's Sneakers,womens,2,"3,289","['6', '7', '8']",3.0,PUMA White-PUMA White-PUMA Gold,389390_01,NA,NA,"Low Boot
Heel type: Platform
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
Leather upper
Rubber midsole
Rubber outsole
PUMA Formstrip on the medial and lateral sides
PUMA Cat Logo on the heel","SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
Recycled Content: The upper of this shoe is made with at least 20% recycled materials as a step toward a better future"
Puma,Rider FVW Clean Women's Sneakers,womens,2,"4,799","['5', '6', '8']",3.0,Vapor Gray-Glacial Gray,390646_04,NA,NA,,"Low Boot
Heel type: Flat
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 14.0 mm
Mesh base with suede and synthetic leather overlays
EVA midsole
Rubber outsole
PUMA branding details"
Puma,Karmen Pop-Up Metallics Women's Sneakers,womens,2,"3,709","['6', '7']",2.0,PUMA Black-PUMA Black,394669_01,NA,NA,"Suede upper
Platform style
Rugged rubber outsole
Metallic details
PUMA Formstrip on medial and lateral sides
PUMA No.1 Logo on tongue",SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
Puma,Karmen Pop-Up Metallics Women's Sneakers,womens,2,"3,709",['8'],1.0,PUMA White-PUMA White,394669_02,NA,NA,"Suede upper
Platform style
Rugged rubber outsole
Metallic details
PUMA Formstrip on medial and lateral sides
PUMA No.1 Logo on tongue",SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
Puma,Carina Street Women's Sneakers,womens,2,"3,499",,,"PUMA White-Frosty Pink-Alpine Snow
: Sold Out",389390_10,NA,NA,"Low Boot
Heel type: Platform
Shoe width: Regular fit
Shoe pronation: Neutral
Heel-to-toe-drop: 0 mm
Leather upper
Rubber midsole
Rubber outsole
PUMA Formstrip on the medial and lateral sides
PUMA Cat Logo on the heel","SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel
Recycled Content: The upper of this shoe is made with at least 20% recycled materials as a step toward a better future"
